0,input_1,13.7912662142799,13.7912662142799
1,lambda,0.055608510971069336,-13.735657703308831
2,conv1_1,0.21363210678100586,0.15802359580993652
3,activation,0.2525448799133301,0.03891277313232422
4,conv1_2,0.8357794284820557,0.5832345485687256
5,activation_1,0.8245799541473389,-0.011199474334716797
6,pool1_1,0.8261303901672363,0.001550436019897461
7,conv2_1,1.1600532531738281,0.3339228630065918
8,activation_2,1.1642732620239258,0.004220008850097656
9,conv2_2,1.710176706314087,0.5459034442901611
10,activation_3,1.7363426685333252,0.02616596221923828
11,pool2_1,1.7672779560089111,0.030935287475585938
12,conv3_1,2.051114320755005,0.28383636474609375
13,activation_4,2.0372769832611084,-0.013837337493896484
14,conv3_2,2.5927977561950684,0.55552077293396
15,activation_5,2.5907070636749268,-0.0020906925201416016
16,conv3_3,3.136741876602173,0.5460348129272461
17,activation_6,3.1717772483825684,0.03503537178039551
18,conv3_4,3.6503522396087646,0.4785749912261963
19,activation_7,3.779559373855591,0.12920713424682617
20,pool3_1,3.6855382919311523,-0.09402108192443848
21,conv4_1,3.998361825942993,0.3128235340118408
22,activation_8,4.015937328338623,0.017575502395629883
23,conv4_2,4.520976543426514,0.5050392150878906
24,activation_9,4.51715612411499,-0.0038204193115234375
25,conv4_3_CPM,4.8620686531066895,0.3449125289916992
26,activation_10,4.794102668762207,-0.06796598434448242
27,conv4_4_CPM,4.958043098449707,0.1639404296875
28,activation_11,4.920660495758057,-0.03738260269165039
29,conv5_1_CPM_L1,5.046960115432739,0.12629961967468262
30,conv5_1_CPM_L2,5.001005172729492,-0.04595494270324707
31,activation_12,4.979089260101318,-0.021915912628173828
32,activation_16,5.028675079345703,0.049585819244384766
33,conv5_2_CPM_L1,5.024729251861572,-0.003945827484130859
34,conv5_2_CPM_L2,5.057682514190674,0.03295326232910156
35,activation_13,5.12297511100769,0.0652925968170166
36,activation_17,5.03888726234436,-0.08408784866333008
37,conv5_3_CPM_L1,5.183320760726929,0.14443349838256836
38,conv5_3_CPM_L2,5.1305811405181885,-0.052739620208740234
39,activation_14,5.151388883590698,0.020807743072509766
40,activation_18,5.154669284820557,0.0032804012298583984
41,conv5_4_CPM_L1,5.173039436340332,0.01837015151977539
42,conv5_4_CPM_L2,5.2009077072143555,0.027868270874023438
43,activation_15,5.224755764007568,0.02384805679321289
44,activation_19,5.260931015014648,0.03617525100708008
45,conv5_5_CPM_L1,5.226011514663696,-0.03491950035095215
46,conv5_5_CPM_L2,5.565404653549194,0.33939313888549805
47,concatenate,5.551822185516357,-0.013582468032836914
48,Mconv1_stage2_L1,5.894112825393677,0.34229063987731934
49,Mconv1_stage2_L2,5.8359856605529785,-0.05812716484069824
50,activation_20,5.830678701400757,-0.00530695915222168
51,activation_26,5.849226713180542,0.018548011779785156
52,Mconv2_stage2_L1,6.042296409606934,0.1930696964263916
53,Mconv2_stage2_L2,6.041398525238037,-0.0008978843688964844
54,activation_21,6.083087205886841,0.04168868064880371
55,activation_27,6.067443370819092,-0.015643835067749023
56,Mconv3_stage2_L1,6.2506232261657715,0.1831798553466797
57,Mconv3_stage2_L2,6.439731121063232,0.18910789489746094
58,activation_22,6.36966872215271,-0.07006239891052246
59,activation_28,6.357994079589844,-0.011674642562866211
60,Mconv4_stage2_L1,6.505863189697266,0.14786911010742188
61,Mconv4_stage2_L2,6.523456811904907,0.0175936222076416
62,activation_23,6.581438064575195,0.057981252670288086
63,activation_29,6.506990671157837,-0.0744473934173584
64,Mconv5_stage2_L1,6.748986721038818,0.24199604988098145
65,Mconv5_stage2_L2,6.705019474029541,-0.043967247009277344
66,activation_24,6.763710975646973,0.05869150161743164
67,activation_30,6.763218641281128,-0.0004923343658447266
68,Mconv6_stage2_L1,6.733394384384155,-0.029824256896972656
69,Mconv6_stage2_L2,6.770248651504517,0.03685426712036133
70,activation_25,6.792936086654663,0.022687435150146484
71,activation_31,6.82150673866272,0.02857065200805664
72,Mconv7_stage2_L1,6.797999143600464,-0.02350759506225586
73,Mconv7_stage2_L2,6.792450904846191,-0.005548238754272461
74,concatenate_1,8.158395767211914,1.3659448623657227
75,Mconv1_stage3_L1,8.809606790542603,0.6512110233306885
76,Mconv1_stage3_L2,8.414406538009644,-0.395200252532959
77,activation_32,8.423121213912964,0.008714675903320312
78,activation_38,8.384175777435303,-0.03894543647766113
79,Mconv2_stage3_L1,8.517558574676514,0.13338279724121094
80,Mconv2_stage3_L2,8.534265995025635,0.016707420349121094
81,activation_33,8.574148178100586,0.03988218307495117
82,activation_39,8.607868194580078,0.03372001647949219
83,Mconv3_stage3_L1,8.832877159118652,0.22500896453857422
84,Mconv3_stage3_L2,8.857688426971436,0.024811267852783203
85,activation_34,8.768591165542603,-0.08909726142883301
86,activation_40,8.880426406860352,0.11183524131774902
87,Mconv4_stage3_L1,9.003110408782959,0.12268400192260742
88,Mconv4_stage3_L2,9.031853199005127,0.02874279022216797
89,activation_35,9.031431674957275,-0.0004215240478515625
90,activation_41,9.011318922042847,-0.02011275291442871
91,Mconv5_stage3_L1,9.304853200912476,0.2935342788696289
92,Mconv5_stage3_L2,9.226990938186646,-0.07786226272583008
93,activation_36,9.747003555297852,0.520012617111206
94,activation_42,9.287687063217163,-0.4593164920806885
95,Mconv6_stage3_L1,9.315353870391846,0.027666807174682617
96,Mconv6_stage3_L2,9.292310953140259,-0.023042917251586914
97,activation_37,9.299654960632324,0.00734400749206543
98,activation_43,9.320774793624878,0.02111983299255371
99,Mconv7_stage3_L1,9.309829950332642,-0.010944843292236328
100,Mconv7_stage3_L2,9.342743873596191,0.032913923263549805
101,concatenate_2,10.51213550567627,1.1693916320800781
102,Mconv1_stage4_L1,10.824151515960693,0.31201601028442383
103,Mconv1_stage4_L2,10.822506666183472,-0.0016448497772216797
104,activation_44,10.861953973770142,0.03944730758666992
105,activation_50,10.847063541412354,-0.014890432357788086
106,Mconv2_stage4_L1,11.01067590713501,0.16361236572265625
107,Mconv2_stage4_L2,10.976709842681885,-0.033966064453125
108,activation_45,11.576400518417358,0.5996906757354736
109,activation_51,11.106223583221436,-0.47017693519592285
110,Mconv3_stage4_L1,11.250227928161621,0.14400434494018555
111,Mconv3_stage4_L2,11.189899921417236,-0.060328006744384766
112,activation_46,11.27933645248413,0.08943653106689453
113,activation_52,11.297068119049072,0.017731666564941406
114,Mconv4_stage4_L1,11.471229553222656,0.17416143417358398
115,Mconv4_stage4_L2,11.51619815826416,0.044968605041503906
116,activation_47,11.500597715377808,-0.015600442886352539
117,activation_53,11.476014852523804,-0.024582862854003906
118,Mconv5_stage4_L1,11.713461875915527,0.23744702339172363
119,Mconv5_stage4_L2,11.767158508300781,0.053696632385253906
120,activation_48,11.721943855285645,-0.04521465301513672
121,activation_54,12.340844631195068,0.6189007759094238
122,Mconv6_stage4_L1,11.79865574836731,-0.5421888828277588
123,Mconv6_stage4_L2,11.766838788986206,-0.031816959381103516
124,activation_49,11.731844425201416,-0.03499436378479004
125,activation_55,11.76460337638855,0.03275895118713379
126,Mconv7_stage4_L1,11.765915393829346,0.0013120174407958984
127,Mconv7_stage4_L2,11.75448751449585,-0.011427879333496094
128,concatenate_3,13.064759731292725,1.310272216796875
129,Mconv1_stage5_L1,13.324357748031616,0.2595980167388916
130,Mconv1_stage5_L2,13.29407525062561,-0.03028249740600586
131,activation_56,13.324031114578247,0.02995586395263672
132,activation_62,13.392231225967407,0.06820011138916016
133,Mconv2_stage5_L1,14.119551181793213,0.7273199558258057
134,Mconv2_stage5_L2,13.52940845489502,-0.5901427268981934
135,activation_57,13.654126405715942,0.12471795082092285
136,activation_63,13.581724166870117,-0.0724022388458252
137,Mconv3_stage5_L1,13.761420011520386,0.17969584465026855
138,Mconv3_stage5_L2,13.677445411682129,-0.08397459983825684
139,activation_58,13.695984601974487,0.0185391902923584
140,activation_64,13.819750785827637,0.12376618385314941
141,Mconv4_stage5_L1,13.949540615081787,0.1297898292541504
142,Mconv4_stage5_L2,13.91710638999939,-0.03243422508239746
143,activation_59,13.934866905212402,0.017760515213012695
144,activation_65,14.423952341079712,0.48908543586730957
145,Mconv5_stage5_L1,14.143155336380005,-0.28079700469970703
146,Mconv5_stage5_L2,14.161124229431152,0.01796889305114746
147,activation_60,14.188719749450684,0.02759552001953125
148,activation_66,14.152838945388794,-0.03588080406188965
149,Mconv6_stage5_L1,14.154825210571289,0.001986265182495117
150,Mconv6_stage5_L2,14.280259847640991,0.12543463706970215
151,activation_61,14.187660694122314,-0.09259915351867676
152,activation_67,14.280412912368774,0.09275221824645996
153,Mconv7_stage5_L1,14.301835536956787,0.021422624588012695
154,Mconv7_stage5_L2,14.257127523422241,-0.0447080135345459
155,concatenate_4,16.049315452575684,1.7921879291534424
156,Mconv1_stage6_L1,15.841994047164917,-0.2073214054107666
157,Mconv1_stage6_L2,15.79640793800354,-0.04558610916137695
158,activation_68,15.753651142120361,-0.04275679588317871
159,activation_74,15.806973457336426,0.05332231521606445
160,Mconv2_stage6_L1,15.915807008743286,0.10883355140686035
161,Mconv2_stage6_L2,16.034401893615723,0.11859488487243652
162,activation_69,15.994344472885132,-0.04005742073059082
163,activation_75,16.076526641845703,0.08218216896057129
164,Mconv3_stage6_L1,16.681365966796875,0.6048393249511719
165,Mconv3_stage6_L2,16.30797290802002,-0.37339305877685547
166,activation_70,16.27103304862976,-0.03693985939025879
167,activation_76,16.145904302597046,-0.12512874603271484
168,Mconv4_stage6_L1,16.623659372329712,0.477755069732666
169,Mconv4_stage6_L2,16.421767234802246,-0.20189213752746582
170,activation_71,16.387413263320923,-0.03435397148132324
171,activation_77,16.454391479492188,0.06697821617126465
172,Mconv5_stage6_L1,16.688165426254272,0.23377394676208496
